org,repo,actor,event_month,type,events,event_weight,event_type_diversity,event_type_freq
pytorch,pytorch,TAOYi92,2018-05-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,taozeyi,2018-01-01T08:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,tappan-ajmera,2018-03-01T08:00:00Z,IssuesEvent,1,2,1,1
pytorch,pytorch,tarashypka,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tarasivashchuk,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tarlen5,2018-05-01T07:00:00Z,IssueCommentEvent,1,1,2,1
pytorch,pytorch,tarlen5,2018-05-01T07:00:00Z,IssuesEvent,2,2,2,1
pytorch,pytorch,tartavull,2018-03-01T08:00:00Z,IssueCommentEvent,3,2,1,2
pytorch,pytorch,tartavull,2018-05-01T07:00:00Z,IssueCommentEvent,1,1,2,2
pytorch,pytorch,tartavull,2018-05-01T07:00:00Z,IssuesEvent,1,2,2,1
pytorch,pytorch,TartySG,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tasselcui,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,TastyMuffins,2018-06-01T07:00:00Z,IssueCommentEvent,1,1,1,1
pytorch,pytorch,tatami-galaxy,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,Tatsh,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,TaurusTiger,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,TauWu,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,Tav-1,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tavo-robotas,2018-05-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,Taysafun,2018-03-01T08:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,tbenst,2018-06-01T07:00:00Z,IssuesEvent,1,2,1,1
pytorch,pytorch,tbornt,2018-04-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,tbrx,2018-01-01T08:00:00Z,IssueCommentEvent,1,1,3,3
pytorch,pytorch,tbrx,2018-01-01T08:00:00Z,PullRequestEvent,1,2,3,1
pytorch,pytorch,tbrx,2018-01-01T08:00:00Z,PullRequestReviewCommentEvent,4,2,3,3
pytorch,pytorch,tbrx,2018-02-01T08:00:00Z,ForkEvent,1,0,3,1
pytorch,pytorch,tbrx,2018-02-01T08:00:00Z,IssueCommentEvent,1,1,3,3
pytorch,pytorch,tbrx,2018-02-01T08:00:00Z,PullRequestReviewCommentEvent,1,1,3,3
pytorch,pytorch,tbrx,2018-03-01T08:00:00Z,IssueCommentEvent,1,1,2,3
pytorch,pytorch,tbrx,2018-03-01T08:00:00Z,PullRequestReviewCommentEvent,2,1,2,3
pytorch,pytorch,tbuz,2018-03-01T08:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,tbuz,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,TCBeliever,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tcqefjm,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,TDHTTTT,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,team79,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,Teaonly,2018-03-01T08:00:00Z,IssueCommentEvent,2,1,2,2
pytorch,pytorch,Teaonly,2018-03-01T08:00:00Z,IssuesEvent,2,2,2,1
pytorch,pytorch,Teaonly,2018-04-01T07:00:00Z,ForkEvent,1,0,3,1
pytorch,pytorch,Teaonly,2018-04-01T07:00:00Z,IssueCommentEvent,2,1,3,2
pytorch,pytorch,Teaonly,2018-04-01T07:00:00Z,PullRequestEvent,1,2,3,1
pytorch,pytorch,tec7,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tech4242,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,techcentaur,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,techieshark,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,techkang,2018-02-01T08:00:00Z,IssueCommentEvent,1,1,1,1
pytorch,pytorch,techkang,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,TechTeam12,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,techytushar,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,TeeyoHuang,2018-03-01T08:00:00Z,IssuesEvent,1,2,1,1
pytorch,pytorch,teichert,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,teichert,2018-05-01T07:00:00Z,IssueCommentEvent,1,1,1,1
pytorch,pytorch,tejaskhot,2018-03-01T08:00:00Z,IssuesEvent,3,2,1,1
pytorch,pytorch,TEJASNARAYANS,2018-04-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,teka23,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,temberature,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,temporaer,2018-01-01T08:00:00Z,ForkEvent,1,0,2,1
pytorch,pytorch,temporaer,2018-01-01T08:00:00Z,PullRequestEvent,1,2,2,1
pytorch,pytorch,teng-li,2018-01-01T08:00:00Z,IssueCommentEvent,21,3,3,6
pytorch,pytorch,teng-li,2018-01-01T08:00:00Z,PullRequestEvent,9,3,3,5
pytorch,pytorch,teng-li,2018-01-01T08:00:00Z,PullRequestReviewCommentEvent,11,3,3,6
pytorch,pytorch,teng-li,2018-02-01T08:00:00Z,IssueCommentEvent,17,3,3,6
pytorch,pytorch,teng-li,2018-02-01T08:00:00Z,PullRequestEvent,4,2,3,5
pytorch,pytorch,teng-li,2018-02-01T08:00:00Z,PullRequestReviewCommentEvent,26,3,3,6
pytorch,pytorch,teng-li,2018-03-01T08:00:00Z,IssueCommentEvent,11,3,2,6
pytorch,pytorch,teng-li,2018-03-01T08:00:00Z,PullRequestReviewCommentEvent,1,1,2,6
pytorch,pytorch,teng-li,2018-04-01T07:00:00Z,IssueCommentEvent,15,3,5,6
pytorch,pytorch,teng-li,2018-04-01T07:00:00Z,IssuesEvent,1,2,5,1
pytorch,pytorch,teng-li,2018-04-01T07:00:00Z,PullRequestEvent,5,2,5,5
pytorch,pytorch,teng-li,2018-04-01T07:00:00Z,PullRequestReviewCommentEvent,5,2,5,6
pytorch,pytorch,teng-li,2018-04-01T07:00:00Z,PushEvent,1,2,5,3
pytorch,pytorch,teng-li,2018-05-01T07:00:00Z,IssueCommentEvent,6,2,4,6
pytorch,pytorch,teng-li,2018-05-01T07:00:00Z,PullRequestEvent,3,2,4,5
pytorch,pytorch,teng-li,2018-05-01T07:00:00Z,PullRequestReviewCommentEvent,32,4,4,6
pytorch,pytorch,teng-li,2018-05-01T07:00:00Z,PushEvent,1,2,4,3
pytorch,pytorch,teng-li,2018-06-01T07:00:00Z,IssueCommentEvent,18,3,4,6
pytorch,pytorch,teng-li,2018-06-01T07:00:00Z,PullRequestEvent,12,3,4,5
pytorch,pytorch,teng-li,2018-06-01T07:00:00Z,PullRequestReviewCommentEvent,32,4,4,6
pytorch,pytorch,teng-li,2018-06-01T07:00:00Z,PushEvent,6,2,4,3
pytorch,pytorch,tengerye,2018-05-01T07:00:00Z,IssueCommentEvent,1,1,1,1
pytorch,pytorch,tenglvjun,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tengyifei,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tennisonchan,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tensoralex,2018-04-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,TensorDL,2018-06-01T07:00:00Z,ForkEvent,1,0,3,1
pytorch,pytorch,TensorDL,2018-06-01T07:00:00Z,IssueCommentEvent,1,1,3,1
pytorch,pytorch,TensorDL,2018-06-01T07:00:00Z,IssuesEvent,1,2,3,1
pytorch,pytorch,tensorflow-pool,2018-04-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,TenzinCHW,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,teofiluscandra,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,teristam,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,termoshtt,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,terribilissimo,2018-01-01T08:00:00Z,IssueCommentEvent,14,3,1,1
pytorch,pytorch,terrydlca,2018-05-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,Terryho2005,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,Teslaxhub,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tesslerc,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,Tester2009,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,testZyhGitHub,2018-06-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,Tetiana007,2018-02-01T08:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,Tetratrio,2018-01-01T08:00:00Z,IssueCommentEvent,1,1,1,1
pytorch,pytorch,teucer,2018-06-01T07:00:00Z,IssueCommentEvent,1,1,1,1
pytorch,pytorch,texuan,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,Tezirg-Wrld3D,2018-06-01T07:00:00Z,IssueCommentEvent,1,1,2,1
pytorch,pytorch,Tezirg-Wrld3D,2018-06-01T07:00:00Z,IssuesEvent,1,2,2,1
pytorch,pytorch,tfarirayi1,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tfburns,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,TFGT,2018-05-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,tfiers,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tfy0000,2018-01-01T08:00:00Z,IssuesEvent,1,2,1,1
pytorch,pytorch,Tgaaly,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tgamblin,2018-06-01T07:00:00Z,IssueCommentEvent,1,1,1,1
pytorch,pytorch,tgluon,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tgy,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,thachkysanh,2018-03-01T08:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,thakuria03,2018-06-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,thanard,2018-03-01T08:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,thanhtut,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,thara,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,thatindiandude,2018-05-01T07:00:00Z,IssueCommentEvent,1,1,1,1
pytorch,pytorch,the-AjK,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,the-dagger,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,the-frontend-guy,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,the-new-sky,2018-02-01T08:00:00Z,IssueCommentEvent,2,1,2,1
pytorch,pytorch,the-new-sky,2018-02-01T08:00:00Z,WatchEvent,1,0,2,1
pytorch,pytorch,TheAllenAnker,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,TheAnom,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,theblusky8888,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,TheBytemaster,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,thecortex,2018-02-01T08:00:00Z,IssueCommentEvent,1,1,1,3
pytorch,pytorch,thecortex,2018-03-01T08:00:00Z,IssueCommentEvent,1,1,1,3
pytorch,pytorch,thecortex,2018-06-01T07:00:00Z,IssueCommentEvent,1,1,1,3
pytorch,pytorch,thedatalass,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,thedayborn,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,thedch,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,TheDriller,2018-05-01T07:00:00Z,ForkEvent,1,0,2,1
pytorch,pytorch,TheDriller,2018-05-01T07:00:00Z,WatchEvent,1,0,2,1
pytorch,pytorch,theevann,2018-04-01T07:00:00Z,IssuesEvent,1,2,1,1
pytorch,pytorch,theExperiences,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,theFool32,2018-04-01T07:00:00Z,IssuesEvent,1,2,1,1
pytorch,pytorch,theiron97,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,themathgeek13,2018-06-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,themightyoarfish,2018-06-01T07:00:00Z,IssueCommentEvent,1,1,1,1
pytorch,pytorch,theNelfi,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,theotheo,2018-06-01T07:00:00Z,ForkEvent,1,0,2,1
pytorch,pytorch,theotheo,2018-06-01T07:00:00Z,PullRequestEvent,1,2,2,1
pytorch,pytorch,TheoYuan,2018-03-01T08:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,thereapsz,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,theSage21,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,theSoenke,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,thess24,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,thesukantadey,2018-01-01T08:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,TheWebDevel,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,theweiho,2018-03-01T08:00:00Z,ForkEvent,1,0,5,1
pytorch,pytorch,theweiho,2018-03-01T08:00:00Z,IssueCommentEvent,4,2,5,2
pytorch,pytorch,theweiho,2018-03-01T08:00:00Z,PullRequestEvent,2,2,5,2
pytorch,pytorch,theweiho,2018-03-01T08:00:00Z,PullRequestReviewCommentEvent,19,3,5,2
pytorch,pytorch,theweiho,2018-03-01T08:00:00Z,WatchEvent,1,0,5,1
pytorch,pytorch,theweiho,2018-04-01T07:00:00Z,IssueCommentEvent,2,1,3,2
pytorch,pytorch,theweiho,2018-04-01T07:00:00Z,PullRequestEvent,1,2,3,2
pytorch,pytorch,theweiho,2018-04-01T07:00:00Z,PullRequestReviewCommentEvent,1,1,3,2
pytorch,pytorch,thezobot1,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,thi3nl0ng,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,thiagodp,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,thibautlavril,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,Thidtc,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,thincal,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,thinkingcoding,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,thinkpiece,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,thiscantbetaken,2018-01-01T08:00:00Z,IssuesEvent,1,2,1,1
pytorch,pytorch,thnkim,2018-03-01T08:00:00Z,IssueCommentEvent,1,1,2,1
pytorch,pytorch,thnkim,2018-03-01T08:00:00Z,IssuesEvent,2,2,2,1
pytorch,pytorch,thomas005,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,ThomasBonderup,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,thomascherickal,2018-05-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,ThomasGassmann,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,thomasjpfan,2018-02-01T08:00:00Z,IssueCommentEvent,1,1,1,2
pytorch,pytorch,thomasjpfan,2018-03-01T08:00:00Z,IssueCommentEvent,1,1,1,2
pytorch,pytorch,thomasjpfan,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,ThomasMChen,2018-02-01T08:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,thomasraph,2018-03-01T08:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,ThomasRaymond,2018-01-01T08:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,Thomastiel,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,ThomusLogitech,2018-05-01T07:00:00Z,IssuesEvent,2,2,1,1
pytorch,pytorch,thoughtstirring,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,ThreeDAntique,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,threemr,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,thstkdgus35,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,thstkdgus35,2018-03-01T08:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,thufirtan,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,Thunsir,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,thurm102,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,thuyen,2018-04-01T07:00:00Z,IssueCommentEvent,2,1,1,2
pytorch,pytorch,thuyen,2018-05-01T07:00:00Z,ForkEvent,1,0,4,1
pytorch,pytorch,thuyen,2018-05-01T07:00:00Z,IssueCommentEvent,2,1,4,2
pytorch,pytorch,thuyen,2018-05-01T07:00:00Z,IssuesEvent,1,2,4,1
pytorch,pytorch,thuyen,2018-05-01T07:00:00Z,PullRequestEvent,1,2,4,1
pytorch,pytorch,tiaanduplessis,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tiagobarreto,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tiagoft,2018-03-01T08:00:00Z,IssueCommentEvent,2,1,2,1
pytorch,pytorch,tiagoft,2018-03-01T08:00:00Z,IssuesEvent,2,2,2,1
pytorch,pytorch,tiangolo,2018-03-01T08:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,tianhao960,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,Tianji95,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,TianjieCheng,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tianma666999,2018-04-01T07:00:00Z,ForkEvent,1,0,2,1
pytorch,pytorch,tianma666999,2018-04-01T07:00:00Z,WatchEvent,1,0,2,1
pytorch,pytorch,tianq01,2018-01-01T08:00:00Z,IssueCommentEvent,2,1,1,2
pytorch,pytorch,tianq01,2018-02-01T08:00:00Z,IssueCommentEvent,1,1,1,2
pytorch,pytorch,TianxinTse,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,Tianyu-Hua,2018-05-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,tianyudi,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,TIBHannover,2018-03-01T08:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,tictacjoe,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tieguanyin803,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tieguanyin803,2018-06-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,tiger2017,2018-03-01T08:00:00Z,IssueCommentEvent,4,2,2,1
pytorch,pytorch,tiger2017,2018-03-01T08:00:00Z,IssuesEvent,1,2,2,1
pytorch,pytorch,tigereatsheep,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,Tigerlee1987,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,Tiiiger,2018-03-01T08:00:00Z,ForkEvent,1,0,1,2
pytorch,pytorch,Tiiiger,2018-06-01T07:00:00Z,ForkEvent,1,0,1,2
pytorch,pytorch,Tikoloche,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tilgovi,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tim02468,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,timbezaz,2018-03-01T08:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,timbitz,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,timbmg,2018-02-01T08:00:00Z,IssueCommentEvent,1,1,1,2
pytorch,pytorch,timbmg,2018-03-01T08:00:00Z,IssueCommentEvent,1,1,1,2
pytorch,pytorch,timmeinhardt,2018-06-01T07:00:00Z,IssueCommentEvent,3,2,3,1
pytorch,pytorch,timmeinhardt,2018-06-01T07:00:00Z,IssuesEvent,1,2,3,1
pytorch,pytorch,timmeinhardt,2018-06-01T07:00:00Z,WatchEvent,1,0,3,1
pytorch,pytorch,Timmy-Fang,2018-05-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,timnon,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,timothygebhard,2018-04-01T07:00:00Z,IssuesEvent,1,2,1,1
pytorch,pytorch,Tingelam,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,TingjinLuo,2018-03-01T08:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,tingyaohsu,2018-02-01T08:00:00Z,ForkEvent,1,0,2,1
pytorch,pytorch,tingyaohsu,2018-02-01T08:00:00Z,WatchEvent,1,0,2,1
pytorch,pytorch,tingyeeh,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tinomm,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tiruss,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tisuama,2018-06-01T07:00:00Z,WatchEvent,2,1,1,1
pytorch,pytorch,titangene,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,Titanx,2018-01-01T08:00:00Z,ForkEvent,1,0,2,1
pytorch,pytorch,Titanx,2018-01-01T08:00:00Z,WatchEvent,1,0,2,1
pytorch,pytorch,tiwaryniraj,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tjingrant,2018-04-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,TJJTJJTJJ,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tjoen,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,TJsiwan01,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tjzango,2018-03-01T08:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,TK-blost,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,TKaxv-7S,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tkit1994,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tko22,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tkoivisto,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tks0123456789,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,TKZC0615,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tlatkdgus1,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,TLESORT,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tlglovewf,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tlkvstepan,2018-01-01T08:00:00Z,IssueCommentEvent,2,1,2,1
pytorch,pytorch,tlkvstepan,2018-01-01T08:00:00Z,IssuesEvent,1,2,2,1
pytorch,pytorch,tlvu2697,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tnagengast,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tnv218,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,to-mi,2018-03-01T08:00:00Z,IssueCommentEvent,1,1,1,1
pytorch,pytorch,ToastCheng,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,TobeyQin,2018-01-01T08:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,toby4548,2018-05-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,tobyclh,2018-01-01T08:00:00Z,IssuesEvent,1,2,1,1
pytorch,pytorch,tobyclh,2018-03-01T08:00:00Z,IssueCommentEvent,2,1,2,1
pytorch,pytorch,tobyclh,2018-03-01T08:00:00Z,WatchEvent,1,0,2,1
pytorch,pytorch,tobytyx,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,toffi9,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tokgozmusa,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,TolgaOk,2018-01-01T08:00:00Z,ForkEvent,1,0,1,1
pytorch,pytorch,TOLIVEIN,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,Tolsi,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tom-programming,2018-03-01T08:00:00Z,IssuesEvent,1,2,1,1
pytorch,pytorch,tom-roddick,2018-04-01T07:00:00Z,IssueCommentEvent,1,1,2,1
pytorch,pytorch,tom-roddick,2018-04-01T07:00:00Z,IssuesEvent,1,2,2,1
pytorch,pytorch,Tom-Watts,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tom1994,2018-04-01T07:00:00Z,IssueCommentEvent,1,1,3,1
pytorch,pytorch,tom1994,2018-04-01T07:00:00Z,IssuesEvent,1,2,3,1
pytorch,pytorch,tom1994,2018-04-01T07:00:00Z,WatchEvent,1,0,3,1
pytorch,pytorch,tom888888,2018-05-01T07:00:00Z,IssuesEvent,1,2,1,2
pytorch,pytorch,tom888888,2018-06-01T07:00:00Z,IssuesEvent,1,2,1,2
pytorch,pytorch,tomandjerryfun,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tomasprinda,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tomcattigerkkk,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,pytorch,tomekkorbak,2018-01-01T08:00:00Z,ForkEvent,1,0,3,1
pytorch,pytorch,tomekkorbak,2018-01-01T08:00:00Z,IssueCommentEvent,2,1,3,4
pytorch,pytorch,tomekkorbak,2018-01-01T08:00:00Z,PullRequestEvent,1,2,3,1
