org,actor,type,event_months,event_weight,max_event_type_freq,event_type_most_common,event_type_diversity,months_pct,engagement_score
pytorch,hwwh1999,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hxq2016jiayou,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hxrxchang,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hyalkaf,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hyangat,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hydrogenpi,IssueCommentEvent,2,2,2,IssueCommentEvent,2,0.3,0.33999999999999997
pytorch,hydrogenpi,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
pytorch,hyer,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hyes92121,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,hyfine,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,hyhlinux,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,hyinxiaoyu,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hyjalxl,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,hylong,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,HynUx,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hyper-t,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hypercube1024,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,HyperCubic,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hyperfact,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hyperfraise,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
pytorch,Hyperparticle,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hyqer,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hys2015,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,HYsong123,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hyteer,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hyuen,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,hyukn,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hyunSo,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hyxxsfwy,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hyz0906,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hyz97,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hzbe,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hzhanght,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,hzheng,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hzhoustat,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,hzhyhx1117,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hzitoun,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hzlajojo,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hzp201314,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,hzp201314,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
pytorch,hzqjyyx,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,hzshonny,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,hzshonny,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
pytorch,hzsydy,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hzwer,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hzxie,IssueCommentEvent,1,2,1,IssueCommentEvent,2,0.2,0.24000000000000002
pytorch,hzxie,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
pytorch,hzxsnczpku,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,hzycn,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,hzzbin,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,hzzbin,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
pytorch,i-amgeek,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,I-Doctor,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,i-lovelife,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,i-mw,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,i-spark,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,i0Ek3,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,i0n0i,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,i4oolish,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iacolippo,IssueCommentEvent,1,1,1,IssueCommentEvent,2,0.2,0.22
pytorch,iacolippo,PullRequestEvent,1,2,1,PullRequestEvent,1,0.2,0.24000000000000002
pytorch,iacolippo,PullRequestReviewCommentEvent,1,1,1,PullRequestReviewCommentEvent,2,0.2,0.22
pytorch,iacolippo,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iAhsanJaved,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iakashpaul,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ialeksandrov,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,ialeksandrov,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
pytorch,iamaziz,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iambetter1,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iambotyb,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,IamBusy,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Iamgublin,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iamhectorotero,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iamkissg,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iamlockelightning,IssueCommentEvent,1,1,1,IssueCommentEvent,2,0.2,0.22
pytorch,iamlockelightning,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
pytorch,iamlxb3,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iammelvin,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iammonster2333,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,iammrhelo,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iammxt,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iamsecure,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iamsile,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iamSubhoK,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,iamSubhoK,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iamtanli,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,iamtodor,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
pytorch,iamtodor,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iamtpb,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,iamtpb,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
pytorch,iamwent,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Iamyang,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,iamyihwa,IssuesEvent,1,2,1,IssuesEvent,1,0.2,0.24000000000000002
pytorch,iamZe,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iamzww,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,ianbstewart,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
pytorch,IanCarrasco,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ianchanning,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ianchute,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ianfab,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,IanQS,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,IanYeung,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iariav,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
pytorch,iarroyof,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ibealec,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iBelieveCJM,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,iblis17,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ibmadminwordpress,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ibmua,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
pytorch,ibmua,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ibrahimsharaf,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ibrahimsoliman,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,ibrahimsoliman,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
pytorch,iBreaker,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,ibsd,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ibulu,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,ibulu,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
pytorch,ibzip,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,ic3y808,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,icaoweiwei,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ICC-qi,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iceesj,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,iceesj,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
pytorch,iceflame89,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iceloveboa,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,icesnaker,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,icespider,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,Ich-bin-Schnappi,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,ichejun,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,ichejun,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
pytorch,iChiaGuo,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ichiroex,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,ichn-hu,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,ichn-hu,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
pytorch,ichn-hu,WatchEvent,2,0,1,WatchEvent,2,0.3,0.3
pytorch,ickma,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,icodingc,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,IConquer96,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,icoxfog417,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
pytorch,icyhearts,IssueCommentEvent,1,1,1,IssueCommentEvent,2,0.2,0.22
pytorch,icyhearts,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
pytorch,icylord,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,idancali,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iddan,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,idealwhite,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ideaplat,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ideasatrandom,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,idevsoft,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,idgmatrix,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,idgmatrix,WatchEvent,3,0,1,WatchEvent,1,0.5,0.5
pytorch,IdiosyncraticDragon,IssuesEvent,1,2,1,IssuesEvent,1,0.2,0.24000000000000002
pytorch,IDKiro,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ieee820,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iezsf,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,iezsf,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
pytorch,ifding,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iFighting,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
pytorch,iftakharopu,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,iftekhar-hc,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ifvictr,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iGavinTian,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,igbog,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iger93,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,igg002,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,IGGold,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,igms,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,ignacio-rocco,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,ignacio-rocco,IssueCommentEvent,2,2,2,IssueCommentEvent,1,0.3,0.33999999999999997
pytorch,ignaciocases,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ignl,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,igokichi1515,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,igor-krawczuk,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,igorbotani,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,IgorKasianenko,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,igormq,ForkEvent,2,0,1,ForkEvent,2,0.3,0.3
pytorch,igormq,IssueCommentEvent,1,1,1,IssueCommentEvent,2,0.2,0.22
pytorch,igormq,PullRequestEvent,1,2,1,PullRequestEvent,2,0.2,0.24000000000000002
pytorch,igormq,PullRequestReviewCommentEvent,1,2,1,PullRequestReviewCommentEvent,2,0.2,0.24000000000000002
pytorch,igormq,WatchEvent,4,0,1,WatchEvent,1,0.7,0.7
pytorch,igorsugak,PullRequestReviewCommentEvent,1,1,1,PullRequestReviewCommentEvent,1,0.2,0.22
pytorch,igorvere,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
pytorch,igraph2017,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,igrynok,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ihooercom,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,ihoro,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ihpdep,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,II-Matto,IssueCommentEvent,1,1,1,IssueCommentEvent,2,0.2,0.22
pytorch,II-Matto,IssuesEvent,2,2,2,IssuesEvent,2,0.3,0.33999999999999997
pytorch,iie-gao,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,IIzzaya,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ijbo,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ik5,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ikeeps,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ikostrikov,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,ikostrikov,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
pytorch,ikostrikov,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ildoonet,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,iled,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ilerik,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ilia-cher,ForkEvent,1,0,1,ForkEvent,3,0.2,0.2
pytorch,ilia-cher,IssueCommentEvent,1,2,1,IssueCommentEvent,3,0.2,0.24000000000000002
pytorch,ilia-cher,PullRequestEvent,1,2,1,PullRequestEvent,3,0.2,0.24000000000000002
pytorch,ilia-cher,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,IliaGavrilov,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,iliyaML,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ilkarman,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,illarion-rl,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
pytorch,illiterate-stranger,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,illsea,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ilmucio,IssueCommentEvent,1,1,1,IssueCommentEvent,2,0.2,0.22
pytorch,ilmucio,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
pytorch,ilqp-sysinfo,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,ilvkai,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ilyajob05,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,IlyaOrson,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,ilyazub,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,im9uri,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
pytorch,im9uri,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ImaduddinAMajid,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,imagelife,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,imajeet,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,imaluengo,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,imaluengo,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,imamdigmi,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Iman,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,imantdaunhawer,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,imantdaunhawer,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
pytorch,imaxpayne,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
pytorch,ImChenxii,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,imdoge,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,imgarylai,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,imgntn,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,imgurnoor,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,imirzadeh,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ImKcat,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,imkzh,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
pytorch,Immocat,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,imnotaAI,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,imohiosen,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Impavidity,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,ImpSy,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,impulsemomentum,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,IMS94,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,imshashwataggarwal,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,imsheridan,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,imsrgadich,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
pytorch,imtiazBDSgit,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
pytorch,imWildCat,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,imyier,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,imyutaro,WatchEvent,3,0,1,WatchEvent,1,0.5,0.5
pytorch,in03ng,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,inadarei,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Inamsorensen,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,include-chenshen,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,incqyh,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,indiejoseph,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,indieterminacy,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,indigohana,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,indigohedgehog,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
pytorch,indmind,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,indrajithbandara,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,infinitehacks,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,infinitycr,IssueCommentEvent,2,1,2,IssueCommentEvent,2,0.3,0.32
pytorch,infinitycr,IssuesEvent,2,2,2,IssuesEvent,2,0.3,0.33999999999999997
pytorch,infinitycr,WatchEvent,1,0,1,WatchEvent,3,0.2,0.2
pytorch,inflation,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,inflower,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,inginx,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,init27,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,inkawhich,ForkEvent,2,0,1,ForkEvent,3,0.3,0.3
pytorch,inkawhich,IssueCommentEvent,1,1,1,IssueCommentEvent,3,0.2,0.22
pytorch,inkawhich,PullRequestEvent,1,2,1,PullRequestEvent,3,0.2,0.24000000000000002
pytorch,inkawhich,WatchEvent,2,0,1,WatchEvent,3,0.3,0.3
pytorch,inkenbrandt,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,INKWWW,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,InnovativeCoder,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,InnovativeInventor,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Inoryy,IssueCommentEvent,1,2,1,IssueCommentEvent,1,0.2,0.24000000000000002
pytorch,Inoryy,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,inoue0426,WatchEvent,3,0,1,WatchEvent,1,0.5,0.5
pytorch,inovizz,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,inrtgdje,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,insigh,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,insightor,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,insmoin,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,inspirating,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,inspire12,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,inssi,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,int-32,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,int28h,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,intellihachi,IssuesEvent,1,2,1,IssuesEvent,1,0.2,0.24000000000000002
pytorch,interritus1996,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,intgogo,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,inTheRye,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,inthos,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Intsigstephon,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,intv0id,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,inumo,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,IOA-HCCL,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,iodncookie,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iOkay,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iondel,IssueCommentEvent,1,2,1,IssueCommentEvent,2,0.2,0.24000000000000002
pytorch,iondel,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
pytorch,ionlights,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ionvision,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ioriiod0,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ioscreator,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iosonolatte,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iotamudelta,PullRequestEvent,1,2,1,PullRequestEvent,1,0.2,0.24000000000000002
pytorch,ip404,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iphyer,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iqbalu,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
pytorch,Ir1d,ForkEvent,1,1,1,ForkEvent,4,0.2,0.22
pytorch,Ir1d,IssueCommentEvent,1,1,1,IssueCommentEvent,4,0.2,0.22
pytorch,Ir1d,PullRequestEvent,1,2,1,PullRequestEvent,4,0.2,0.24000000000000002
pytorch,Ir1d,PullRequestReviewCommentEvent,1,1,1,PullRequestReviewCommentEvent,4,0.2,0.22
pytorch,Ir1d,WatchEvent,3,0,1,WatchEvent,1,0.5,0.5
pytorch,ir413,IssueCommentEvent,1,1,1,IssueCommentEvent,2,0.2,0.22
pytorch,ir413,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,irasanborn,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iRedRum,IssuesEvent,1,2,1,IssuesEvent,1,0.2,0.24000000000000002
pytorch,irenevp,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,irishabha,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,iriszero,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,iROCKBUNNY,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ironsteel,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,irradiate,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
